"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"OSTM1-AS1",349.101374746222,10.0345901751667,0.369748490375465,27.1389618520874,3.4179636623813e-162,1.54325806528269e-159,"up"
"SLC1A4",2027.82295494151,2.00414456320212,0.0739693648231206,27.0942513565519,1.1508504009381e-161,5.12506790193107e-159,"up"
"GPC5",117.513263357677,-5.85597410746997,0.216270122008558,-27.0771295317355,1.83104715450702e-161,8.04398810079307e-159,"down"
"ZNF395",17507.6888016853,2.72244074761609,0.100670982931128,27.0429538716095,4.62253075498534e-161,2.00365136418425e-158,"up"
"MTURN",3406.33020617798,-3.11297171827428,0.115118736248771,-27.0413993387416,4.82127115922696e-161,2.06229873835933e-158,"down"
"ODF3B",1417.03826161811,3.67450613353452,0.136201853291557,26.9783857174746,2.65055829766618e-160,1.11905194414065e-157,"up"
"HYKK",207.467353756843,-2.06825492633654,0.0767515906120222,-26.9473884494658,6.12079885311492e-160,2.55103910148606e-157,"down"
"ENO2",10705.3190472702,3.37305470977827,0.12599662101219,26.7709934018939,7.03501649806956e-158,2.8949538143765e-155,"up"
"INHBB",4196.0674420349,4.1096472665373,0.153577676254557,26.7594051867637,9.59740434360369e-158,3.90002522257766e-155,"up"
"HSPA2",3067.98607696507,-3.91754688386487,0.146678174912795,-26.7084512484151,3.75469549016023e-157,1.50693081098295e-154,"down"
"IGFBP3",133406.311401605,3.73275914803797,0.139886622122878,26.6841753084799,7.18497534313991e-157,2.84849223695287e-154,"up"
"AC078883.1",146.214465939972,2.0563933407843,0.0770980050424263,26.6724585111208,9.82582853440207e-157,3.84852843162502e-154,"up"
"CXCR4",11107.562617844,2.8476369628688,0.106882215794509,26.6427575598136,2.1712363655673e-156,8.40294321526514e-154,"up"
"ELF5",363.867652692852,-7.94745854469974,0.298700252396713,-26.6068022404764,5.66295525050966e-156,2.16584720280963e-153,"down"
"ESM1",14193.3192832604,3.74237156179205,0.141124413214168,26.5182435594095,5.97167451113309e-155,2.25736240328402e-152,"up"
"SDS",775.469347080248,4.53806646918054,0.171268015753373,26.4968707041913,1.05315295348947e-154,3.93528153620564e-152,"up"
"IRX2",244.153349890201,-5.09204500262613,0.192355651594472,-26.4720321987799,2.03512626864183e-154,7.5181727121906e-152,"down"
"ENPP6",287.183596545858,-5.14578900031253,0.194544469950498,-26.4504511571154,3.60539841985634e-154,1.31694266551809e-151,"down"
"CDKN2B-AS1",67.5288691563844,4.11901753017723,0.15580820107637,26.4364616350219,5.22205568461398e-154,1.88626453612351e-151,"up"
"GAS6-AS1",677.339633023995,4.55607490802771,0.172367280072474,26.4323652732238,5.82017644296751e-154,2.07921006576297e-151,"up"
"ARHGAP22",436.513028811108,2.8116109897738,0.10651141111095,26.3972748126022,1.47252460376865e-153,5.20329373303423e-151,"up"
"CALB1",2904.64098647006,-7.58756180676394,0.287783950580711,-26.365479351622,3.41094089639325e-153,1.19232556560052e-150,"down"
"CFAP74",59.8692804119659,4.10709755723062,0.156790619415319,26.1947913245461,3.04651628349318e-151,1.05360848787319e-148,"up"
"AC026369.2",172.457188300051,3.74951937576791,0.143227742456767,26.178722860899,4.64314307451356e-151,1.58888356009854e-148,"up"
"NXPH4",1315.65712026126,4.78979076910639,0.183268496732331,26.135374352429,1.44531588731642e-150,4.89435147716348e-148,"up"
"AGAP2",320.811884925115,2.74517880354115,0.10536680842755,26.0535442281021,1.22652189715106e-149,4.11061859324575e-147,"up"
"AC108749.1",23.8540413649019,-5.36382298786642,0.206328024723506,-25.9965799365079,5.41332806188341e-149,1.77759476731079e-146,"down"
"MIR210HG",1377.96025821103,3.26939947822039,0.125762441203621,25.9966286192467,5.40647126895553e-149,1.77759476731079e-146,"up"
"LINC01587",142.649916517159,5.58183986663121,0.214836138838728,25.9818478250596,7.94311293937583e-149,2.58222658546169e-146,"up"
"SLC4A8",210.626493417794,-2.7893846781484,0.107430357499721,-25.964585272423,1.24451619269032e-148,4.00574028793757e-146,"down"
"LINC01762",60.0328197839059,-4.69394316788466,0.18107372586804,-25.9228286455287,3.6827999089408e-148,1.17376610038977e-145,"down"
"CYP2J2",7974.3487168083,5.31926264111061,0.205378554367154,25.8997959037213,6.69504802012015e-148,2.11310015617559e-145,"up"
"LINC02410",2.04185015073034,-4.84455370280129,0.187725981507953,-25.8065168384594,7.49277063551858e-147,2.31983314847689e-144,"down"
"STAMBPL1",833.406092668184,2.50504338073865,0.0972246291132585,25.7655226210273,2.15980142703816e-146,6.6238664709041e-144,"up"
"FCGR3A",8050.49941149893,3.58319062901193,0.139506926125825,25.6846790945715,1.73372493184971e-145,5.2186725749539e-143,"up"
"LAMA4",9446.78284058269,2.82169262044766,0.109983066640075,25.6557005241706,3.65202977602135e-145,1.08920950448328e-142,"up"
"HS6ST1",2805.82843730807,-2.17783792963631,0.0849636681164665,-25.6325789353983,6.61351498521586e-145,1.9545341695853e-142,"down"
"LINC02783",249.107797514491,7.98871238138566,0.311719098449664,25.6279208464208,7.45350549176046e-145,2.18293702731208e-142,"up"
"RHBDF2",2997.58954590818,2.01182421782232,0.078540517344846,25.6151128848445,1.03536823641259e-144,3.00524874978009e-142,"up"
"DDN",214.467181575156,-6.37786548241779,0.249078335349279,-25.6058620011017,1.3126354509529e-144,3.77632441371928e-142,"down"
"LINC01983",14.9938274104175,-7.36848989208191,0.287983581515931,-25.5864929982972,2.15666655225319e-144,6.15009411817534e-142,"down"
"CD1D",502.769876488238,2.40126496961303,0.0939326109653029,25.5636987510122,3.86676170974474e-144,1.08365996915596e-141,"up"
"GSTM3",2728.86241836276,-3.36576612046034,0.131856587440315,-25.5259610899899,1.01542500242638e-143,2.82140610289565e-141,"down"
"SIAH3",68.3258390541111,-5.61477032340395,0.219982574664807,-25.5237049205344,1.07571302084427e-143,2.96358937242596e-141,"down"
"MYEOV",1426.54268242181,7.13339571009813,0.279490579812151,25.5228484440963,1.09952388738263e-143,3.00373294579176e-141,"up"
"AL139280.1",43.790585574412,-6.49667168639439,0.254617870888084,-25.5153798267757,1.330775067312e-143,3.60518055527049e-141,"down"
"AC093418.1",207.010650030563,8.53378806133266,0.334605834175337,25.5040025896885,1.77968426814751e-143,4.78146742753779e-141,"up"
"TNFRSF4",500.07510379522,3.44084681182362,0.134955437101767,25.4961703338336,2.1737752040472e-143,5.79239820560413e-141,"up"
"GAL3ST4",971.028324483595,3.08879404666749,0.121161100526148,25.4932815338772,2.34017920137573e-143,6.18511265508321e-141,"up"
"BHLHE41",7346.40582513281,2.89779235085854,0.11374644574846,25.4758936140014,3.64746235848623e-143,9.48602830496231e-141,"up"
"IDO1",1770.67516543565,4.17368408494855,0.163854551100276,25.4718837952467,4.04036197512311e-143,1.04244545594664e-140,"up"
"TYMP",4586.67005822742,3.0500288629777,0.119928159789905,25.4321326060606,1.1129941438788e-142,2.84900209632725e-140,"up"
"AC023421.1",131.21290724258,-6.80434367863451,0.267983534245,-25.3909020858488,3.17847466605642e-142,8.07258069678345e-140,"down"
"AC090709.1",10.7306405080549,-7.845970601375,0.30914017018265,-25.3799776222525,4.19608836161813e-142,1.05744679494453e-139,"down"
"NNMT",42564.6575474556,4.16351047837357,0.164116360661316,25.3692591134514,5.50993004883875e-142,1.37786396890538e-139,"up"
"PIK3R5",991.638720957742,2.92197601720618,0.115207755227412,25.3626677426221,6.51435008359196e-142,1.61660310585871e-139,"up"
"DOK3",780.475012086866,2.73405985877677,0.10784423233089,25.351933985566,8.55579259181236e-142,2.10712319217597e-139,"up"
"TMEM155",93.1024180922613,5.51511574574665,0.217586688868237,25.346751561105,9.7589363359529e-142,2.38536286725934e-139,"up"
"TRPV2",1140.34942810832,2.04873471210342,0.0808377232467692,25.3437953200308,1.05194553094244e-141,2.55206696010505e-139,"up"
"GAS2L3",2353.87127090222,3.25789551226764,0.128718031792138,25.3103272859913,2.45863331300159e-141,5.92057113869399e-139,"up"
"SFTA1P",79.6254166042869,5.29068740631056,0.209066672979127,25.3062208859984,2.7283397684277e-141,6.52173511263353e-139,"up"
"FAM78A",858.74911210432,2.45990472576523,0.0973614248770711,25.2657017794379,7.61298471064464e-141,1.80650014568136e-138,"up"
"RASAL3",977.002677041049,2.77944452931928,0.110069325513455,25.2517630716244,1.08317270323168e-140,2.55165662386656e-138,"up"
"AC007326.1",131.73917239794,7.3738525218562,0.292471539791333,25.2122053554925,2.94343411512586e-140,6.88403594594436e-138,"up"
"KRBA1",3526.83936138009,2.84581639309862,0.113015255873676,25.1808162632447,6.49942977252949e-140,1.50921401767972e-137,"up"
"AC007406.3",209.601246360055,3.4906156830871,0.139274052917463,25.0629288799093,1.26209615636565e-138,2.86919468162873e-136,"up"
"AP000696.1",27.7713801307147,-5.85119597780819,0.233566173686599,-25.0515555632614,1.67902012429917e-138,3.79050452922511e-136,"down"
"SLC4A11",495.058316360361,-4.50144334006866,0.179891289519233,-25.0231312038452,3.42469527259639e-138,7.67816680116111e-136,"down"
"SLC14A2",432.125478167795,-6.95254913356732,0.278020754315375,-25.0073026047568,5.09163546397191e-138,1.13372587190591e-135,"down"
"ITGAX",1920.93296422358,3.40757846696247,0.13633325660116,24.9944771504379,7.01996498868603e-138,1.55246286950472e-135,"up"
"TMEM91",1503.06550898085,3.9727619616921,0.159115449084773,24.9677952992202,1.36858968391937e-137,3.00618121854965e-135,"up"
"MTCP1",175.628084788067,3.34328512397554,0.133968307573973,24.9557912951126,1.84762607959114e-137,4.03117290076702e-135,"up"
"LINC01077",134.918359283166,8.55058988384375,0.342673535285172,24.9525831538989,2.00187916706657e-137,4.33860598947782e-135,"up"
"SIGLEC10",658.866981177904,3.34887554236095,0.134256047075569,24.9439456568832,2.4841287513661e-137,5.34811533630203e-135,"up"
"SOX11",323.046699482933,5.49302184436902,0.220403663139368,24.922552402841,4.23837782803541e-137,9.06483057971074e-135,"up"
"ATP1A1",21947.7982982929,-3.03955433090925,0.122008114234386,-24.9127228134193,5.41679318989673e-137,1.15094463928335e-134,"down"
"ARHGEF39",218.370851410641,2.66933673838239,0.107149650389492,24.9122300322893,5.48380988295684e-137,1.15761802263016e-134,"up"
"EDA2R",1002.95044316994,2.30331510496217,0.0925908180120543,24.8762798991829,1.34394090368173e-136,2.81872095727673e-134,"up"
"HTR6",327.890600116834,7.29312531746785,0.293422982919273,24.8553308432364,2.26451634008409e-136,4.71904882690986e-134,"up"
"AL109946.1",101.79744884881,7.18464055886549,0.289450688572687,24.8216392031877,5.23602469102349e-136,1.08419061579925e-133,"up"
"AC016526.3",4.95689492512614,-4.07391488050553,0.164202671182352,-24.8102838472179,6.94354706998443e-136,1.42865678289952e-133,"down"
"IL2RB",1518.81087785838,3.23010278624474,0.130202800971506,24.8082434643755,7.30467915328723e-136,1.49350826788814e-133,"up"
"TMEM74B",98.2683551010754,4.26978604543478,0.172219720825245,24.7926661649128,1.075601694265e-135,2.18542096742881e-133,"up"
"PARVG",944.104862721692,2.98026223086556,0.120314589728019,24.7705805056784,1.86094987165645e-135,3.75761611041487e-133,"up"
"CD300A",1233.91233800854,3.06872654210658,0.123890013841151,24.7697651082776,1.89898092621691e-135,3.81073894632009e-133,"up"
"SLC12A1",22726.664368198,-8.2891357012187,0.3351419794506,-24.7332062512942,4.70053187341039e-135,9.37482151366249e-133,"down"
"ERMP1",4675.96255579658,-2.51988620534091,0.101910508291234,-24.7264609665151,5.55532713367178e-135,1.10120810846668e-132,"down"
"RASD2",815.173762217991,3.2617601183452,0.132109299121619,24.6898601387814,1.37435957427513e-134,2.70782153940061e-132,"up"
"DGKD",2723.24344661301,2.21520427347841,0.0901377586929566,24.5757638707685,2.29453780862472e-133,4.49356202533622e-131,"up"
"LINC01020",56.922114373474,-6.39356029949112,0.261444336843594,-24.4547668413104,4.47783613135847e-132,8.71676495774447e-130,"down"
"PHKA2",5106.71519924908,2.24635280992168,0.0918879330316444,24.446657311881,5.46166812528979e-132,1.05686529217289e-129,"up"
"RAB42",1663.39592220821,4.97671742558825,0.203769864499038,24.4232258671975,9.69156567417961e-132,1.86427874853198e-129,"up"
"LINC01094",363.900205704232,2.91474556869538,0.11965244523179,24.3601003142807,4.53120308624546e-131,8.6649930076914e-129,"up"
"PTHLH",1939.54822327147,6.8003118599007,0.279422748054602,24.3370015764495,7.95940125121614e-131,1.51317061564787e-128,"up"
"AC092078.2",29.5313947249757,-6.39502805830461,0.262935563633378,-24.3216549710311,1.15693001511586e-130,2.18666499194195e-128,"down"
"LYPLAL1-DT",37.9370153227886,-2.28603114013752,0.0941522542160227,-24.2801530263147,3.17722073716912e-130,5.97042017020987e-128,"down"
"DNAH11",2005.1928048316,4.94000237260993,0.203813767880421,24.2378246768308,8.88699314482059e-130,1.65089862939984e-127,"up"
"FGF1",1407.75053744706,-4.24367083888744,0.175211322007882,-24.2203003222391,1.35978036172041e-129,2.51165339654368e-127,"down"
"EHD2",18754.9124405253,2.42830808119143,0.100301527581533,24.2100807409689,1.74231188363513e-129,3.20004615960985e-127,"up"
"FATE1",107.099732178606,3.69441321783444,0.152724498451361,24.190049764747,2.83144944792872e-129,5.17121292711881e-127,"up"
"AHNAK2",7007.29647224101,4.06496302187367,0.168407946618801,24.1375962565169,1.0078751701038e-128,1.83044770418461e-126,"up"
"AC009084.2",255.481484294715,5.98319165596035,0.247960672018027,24.129599291961,1.22283273707339e-128,2.20850385830659e-126,"up"
"CD300LF",294.943632720262,3.09637770693619,0.128607400719233,24.0762015997508,4.43894700107586e-128,7.97269215789919e-126,"up"
"PGF",9170.45727620707,4.88468335144125,0.203135950069379,24.0463755911887,9.10938066937914e-128,1.62712558341124e-125,"up"
"HLA-F",7059.63928821501,2.49685916636407,0.103857185763908,24.0412750258806,1.03000962015756e-127,1.82975861976515e-125,"up"
"AL096799.1",72.0739743628467,5.77322418754584,0.240570967608449,23.9980087578244,2.91713947273902e-127,5.15398299561266e-125,"up"
"C5orf46",917.137684490522,7.8716506087718,0.328053414398788,23.9950272220086,3.13388610702821e-127,5.5070001866692e-125,"up"
"ARMH4",639.752196941589,-3.61599009897258,0.150723277105411,-23.99092010482,3.45902358058006e-127,6.04566653661706e-125,"down"
"SLC23A4P",318.413283275104,4.33010016252206,0.180640475148656,23.9708191586556,5.60612547120679e-127,9.74596432852736e-125,"up"
"AKAP3",97.4504521367602,-2.37860837854254,0.0992674291927669,-23.9616196156701,6.9916783101223e-127,1.20900250097748e-124,"down"
"PRDM1",2021.82352554049,2.30773399564098,0.0963487580442194,23.9518810878895,8.83242145958268e-127,1.5192232234369e-124,"up"
"SCD",25392.5575808236,3.20104479189124,0.133934559035654,23.9000659347309,3.05790561274708e-126,5.23207650341025e-124,"up"
"ITGAD",123.360219748074,4.92462956310333,0.206468830762671,23.851685239425,9.72676144463109e-126,1.65553553823828e-123,"up"
"USP44",47.3411361763302,-3.1194098761249,0.130795935792219,-23.8494404067749,1.02626933327651e-125,1.73765571643157e-123,"down"
"SHMT2",11352.5874085564,2.01676533549684,0.08472033210163,23.8049743841601,2.96622776789921e-125,4.99632634749407e-123,"up"
"WAKMAR2",136.04881815644,2.36923712671849,0.0996114243336575,23.7847931857948,4.79870200428166e-125,8.04128883799962e-123,"up"
"LINC00551",42.8513706088949,-2.79263919032936,0.117443956683613,-23.7784835353647,5.57707071059179e-125,9.29769188362198e-123,"down"
"CLUL1",43.3315614786848,-3.49003176140013,0.146986040400814,-23.7439674671365,1.26829082245368e-124,2.10361562995646e-122,"down"
"PLXDC1",2338.85165034875,2.96890542898064,0.125251920900632,23.7034722312642,3.32034520594943e-124,5.47924377158426e-122,"up"
"AC138207.5",102.152689554244,2.45893614993453,0.103747818066987,23.701087846945,3.51375175375076e-124,5.76911897791331e-122,"up"
"MYO1F",2073.64984949416,2.60888454633124,0.110147535636968,23.6853646451954,5.103257141897e-124,8.33677318723265e-122,"up"
"KCNK9",373.917155140465,5.1984085552197,0.219546861572504,23.6778996428649,6.09200063545008e-124,9.90224243289233e-122,"up"
"CLDN16",859.871128315531,-5.94050748654201,0.251253502666597,-23.6434812788454,1.37740764884643e-123,2.22776842071386e-121,"down"
"NOS1",193.891173467024,-4.64192224596244,0.196454286317077,-23.6285109018715,1.96339302818038e-123,3.1597992055998e-121,"down"
"TRPM2",783.352198034736,2.88813315221347,0.122278334726766,23.6193366442803,2.43949985797778e-123,3.90668477256156e-121,"up"
"PDK1",3775.28321207048,2.00377798385531,0.0849625592395851,23.5842470117322,5.59264695026167e-123,8.91232155421847e-121,"up"
"LCP2",2565.30770212043,2.27572943496039,0.0965385939843681,23.5732606104547,7.24971838733349e-123,1.14966387831134e-120,"up"
"CAV2",8961.30306019205,2.05630232063693,0.0874154811685258,23.5233198187475,2.35492997054863e-122,3.71633099090123e-120,"up"
"AL359317.2",7.73273433271472,-2.87019457139112,0.122144270032637,-23.4983971873934,4.23557755902936e-122,6.6199226378118e-120,"down"
"WNT8B",14.4416255822399,-4.00671791120415,0.170613676757584,-23.4841543031576,5.92219611164233e-122,9.21170686092729e-120,"down"
"GJC1",2162.32745106568,2.77648559682534,0.118314462886768,23.4670008136077,8.86511122833135e-122,1.37236143296107e-119,"up"
"WNK4",775.677492032872,-4.08541857555003,0.174180784631797,-23.4550474909517,1.1740781039355e-121,1.80891493274119e-119,"down"
"CASP4LP",358.593964525564,2.7932096981173,0.119179670782287,23.4369643730585,1.79540140744825e-121,2.75314643182713e-119,"up"
"PSORS1C1",303.023620787335,3.23342753534372,0.138138393427277,23.4071604216677,3.61310136595254e-121,5.51447475613855e-119,"up"
"GADL1",27.59386020933,-5.60356485963121,0.239470962245846,-23.3997675838396,4.29692334340838e-121,6.52750845658239e-119,"down"
"TRPV6",127.054164064185,-4.80680260043583,0.205831178924227,-23.3531315593609,1.28080221469867e-120,1.92766662952032e-118,"down"
"LPCAT1",14521.5870493597,2.62961986037934,0.112738447637871,23.3249606986428,2.47482643230297e-120,3.70756370911231e-118,"up"
"ACSF2",1931.19239555115,-3.30466387549863,0.141689634234816,-23.3232578610652,2.57528492013689e-120,3.84036410407019e-118,"down"
"TNFSF9",531.746466483751,3.72561071236209,0.159794493498337,23.3150131196534,3.12230868483659e-120,4.63484625732204e-118,"up"
"HS6ST2",405.914386094333,-6.29742225512856,0.270183616705032,-23.3079352920338,3.68352362140496e-120,5.44307588219336e-118,"down"
"AC007993.2",9.69914985288036,-6.13510171154339,0.263300268619299,-23.3007802981546,4.35323062011092e-120,6.40358254430705e-118,"down"
"AC073172.1",19.2750512947276,-6.84876375818871,0.293964131994373,-23.2979571749924,4.64976161787877e-120,6.80896848809104e-118,"down"
"AL731533.3",242.788569554286,4.93349121261536,0.212103361027456,23.2598445810425,1.13097646311794e-119,1.64874053091933e-117,"up"
"COBLL1",6049.25200560952,-2.45276028712042,0.105511429485893,-23.2463942444109,1.54715843634292e-119,2.24538275031571e-117,"down"
"IL20RB",1326.76116815975,6.86402626669537,0.295376366213693,23.2382378952063,1.87075495207905e-119,2.70294989942835e-117,"up"
"AC006441.4",15.7056613333557,-4.51714910667103,0.194569487222513,-23.2161227906467,3.12977843182367e-119,4.5020339398299e-117,"down"
"AC073218.1",158.582825297132,5.69347756380761,0.245275342832179,23.2125964969221,3.39727692747971e-119,4.86528967556995e-117,"up"
"PFKFB4",1631.95786442958,2.53608100636653,0.10935764264054,23.1907066130044,5.6507916791878e-119,8.05708713590861e-117,"up"
"RNASET2",7453.55567718156,3.73701301233779,0.161372903862075,23.1576238817131,1.21810643006303e-118,1.72171399717039e-116,"up"
"RNF212B",36.7978976319752,-4.21008554090066,0.182288111328492,-23.0957768458848,5.10530285911931e-118,7.18477448688786e-116,"down"
"DUSP9",966.956773462183,-6.80482559513546,0.294695458525916,-23.0910433067872,5.69619009705369e-118,7.98178637349649e-116,"down"
"SLC37A2",1086.76271728125,2.88589612992725,0.125039403209881,23.0798936642654,7.37188503613816e-118,1.02855197699492e-115,"up"
"ADORA3",530.56012159753,3.13271325561777,0.135865355076711,23.057484035198,1.23740559516103e-117,1.719094807397e-115,"up"
"DLX5",145.735903600768,3.59416797627771,0.155978719330258,23.0426816665143,1.74168413418746e-117,2.39916989484323e-115,"up"
"PHKA2-AS1",57.3878862451097,3.14687916997445,0.136617252186266,23.0342736339328,2.11472420129358e-117,2.90074131054232e-115,"up"
"AC105384.1",12.1813245779624,-4.8355843343581,0.210042922721932,-23.0218865348763,2.81429395467759e-117,3.84411269632831e-115,"down"
"TYROBP",4642.76335158593,2.75006437832533,0.119513938450552,23.0104071037969,3.66717120472589e-117,4.98812002905581e-115,"up"
"AC022509.2",205.262666636523,4.97388210312286,0.216258729662264,22.9996824215636,4.69551037932838e-117,6.36026445506609e-115,"up"
"ANGPT2",6504.89105088092,3.20558939301409,0.13938505950398,22.998084618406,4.87160628467961e-117,6.57141280948753e-115,"up"
"ADM",11564.2586087961,2.74056586357531,0.119228795176528,22.9857716797162,6.46921934027548e-117,8.65464409600887e-115,"up"
"ADAM18",109.983209821948,9.19474487415812,0.400016127500674,22.9859354211728,6.44487092378319e-117,8.65464409600887e-115,"up"
"SLC28A2",38.3748369713416,-3.93710038371625,0.171295212094102,-22.9842990681689,6.69236483257402e-117,8.91647903041593e-115,"down"
"P2RX7",555.377227516964,2.65699003662118,0.115733415584221,22.9578469036684,1.23018433796819e-116,1.63232908746971e-114,"up"
"AL109615.1",94.9975840957617,7.25483432819594,0.316069438108674,22.9532927055779,1.36602612278082e-116,1.80520907420657e-114,"up"
"CCNP",65.8190863584134,-4.91837561318546,0.214444785698033,-22.9353938225907,2.06135011549369e-116,2.7130538827767e-114,"down"
"C13orf42",5.12900828026776,-5.40446981781096,0.235649785568536,-22.9343294532264,2.11238694499982e-116,2.76901561270158e-114,"down"
"BIRC7",756.811390661015,7.05095960524286,0.308336800576181,22.8677199480144,9.73903544226895e-116,1.27151125780209e-113,"up"
"VSIG1",220.601747384727,4.18440853382645,0.183294688018991,22.828858703166,2.37065037937504e-115,3.07041725829096e-113,"up"
"OR2A4",72.4794593383339,7.19262411538785,0.315270051439234,22.8141686232261,3.31698237094107e-115,4.27903888479854e-113,"up"
"IGSF6",1071.61981863638,2.74425386686334,0.120306041371503,22.8106073109756,3.59826937505069e-115,4.62356281081119e-113,"up"
"LINC02611",107.239726858639,2.94540782763462,0.129249504654351,22.788542482321,5.95651631810015e-115,7.62363736161881e-113,"up"
"LAIR1",2371.9684948043,2.75233903437533,0.120926030391142,22.7605175285481,1.12905578738509e-114,1.43376853875398e-112,"up"
"TYMS",400.064920960697,2.00060279112913,0.0879612222797482,22.7441449684101,1.63986259415702e-114,2.07433046978407e-112,"up"
"PLK2",6271.94327521809,2.25927099432207,0.0995487688232228,22.6951173884837,5.00606734791108e-114,6.28348430166955e-112,"up"
"CES4A",1352.53359264892,4.34517752739478,0.191572616843506,22.6816211992568,6.80358536740517e-114,8.50683679649903e-112,"up"
"AC068631.1",33.7706265574771,-4.63830083821519,0.204497881946923,-22.6814126095402,6.8359129107689e-114,8.51450930330215e-112,"down"
"ALDH6A1",6055.41284867714,-3.07460926971066,0.135606589325945,-22.673007889908,8.27430405858416e-114,1.02277319635176e-111,"down"
"AL121987.1",4.7831466227101,-3.63268473067797,0.160301586039978,-22.6615644948891,1.07300522008083e-113,1.32130025377302e-111,"down"
"RUNX3",1373.43381257712,2.90244171912558,0.128122667580731,22.6536160535116,1.28518838416315e-113,1.57661091248151e-111,"up"
"AC023154.1",57.2806291725726,-5.94109624565758,0.262429215190531,-22.6388523143057,1.79660328227431e-113,2.19570586855096e-111,"down"
"PLA2R1",1541.56827614495,-3.01191141257049,0.133170734377137,-22.6169167471947,2.95417360141727e-113,3.59689998533611e-111,"down"
"EGF",3854.59183226457,-5.48694151269254,0.242912184961626,-22.5881691095873,5.66470947519803e-113,6.8458751051752e-111,"down"
"GNLY",690.449924266132,3.34865113580161,0.148281816484343,22.5830193829275,6.36486084881982e-113,7.66352819756605e-111,"up"
"RANBP3L",748.017313657318,-5.26906681490292,0.233400644782948,-22.5752024798514,7.59610751635768e-113,9.11224572875542e-111,"down"
"LILRB4",1332.51504507594,3.28177125537722,0.145671092104271,22.5286376862482,2.17544469203124e-112,2.60005630489866e-110,"up"
"LUCAT1",762.011134052331,5.07195962239453,0.225315446733668,22.5104833952632,3.27678501336207e-112,3.90201479851237e-110,"up"
"PALD1",1942.79779930715,2.01250653651797,0.0896061547363653,22.4594676832085,1.03419640053697e-111,1.22703251040352e-109,"up"
"AC079340.2",5.79201429725334,-4.76335716162868,0.212141077770258,-22.4537237752098,1.17688144185749e-111,1.39124504703073e-109,"down"
"ADAMTS7",755.11022062296,2.53595967832282,0.113043364623954,22.4335120133663,1.85408288185501e-111,2.18385436254437e-109,"up"
"SLFN13",2410.31624612836,2.15871094248518,0.0962946252940518,22.4177718734892,2.64077392857379e-111,3.09923897631788e-109,"up"
"P2RY1",835.751305943336,2.58885368238364,0.115500373755376,22.4142450644073,2.85846773854266e-111,3.34265927022602e-109,"up"
"AC116317.1",12.8465622312621,-3.76139021488685,0.16791071495307,-22.4011327444954,3.83697913532083e-111,4.47083708638512e-109,"down"
"STAC3",235.825499446959,2.35934807383404,0.105418452106183,22.3807884359521,6.05642074936038e-111,7.03172079074845e-109,"up"
"AC011352.3",115.232905988051,8.73045363091804,0.390097235387876,22.3801986759463,6.13705114662782e-111,7.09997849557736e-109,"up"
"HTRA4",83.5274988878064,4.92269364215735,0.220078632585845,22.3678854431139,8.08806327801306e-111,9.25826933468051e-109,"up"
"NKG7",1647.02000710457,3.67107927775585,0.164257268686321,22.3495697153374,1.21912880694606e-110,1.39061959245647e-108,"up"
"LINC01571",23.0766505641866,-6.88514240538306,0.308080353920818,-22.3485279660275,1.24790362709505e-110,1.41846500046269e-108,"down"
"MYO3A",604.876683363671,3.35677597151951,0.150206245579658,22.3477789393207,1.26901091790867e-110,1.43743121708338e-108,"up"
"PIK3R6",266.917734348987,3.45969628277754,0.154888635580897,22.3366696323603,1.62732844787819e-110,1.8369034900025e-108,"up"
"AL023806.1",12.3745208393654,-2.46407651386926,0.110331773175722,-22.3333355654929,1.75339648619846e-110,1.97235869791784e-108,"down"
"PLPPR5",367.30627192761,6.65860355868308,0.298249431342363,22.3256202994721,2.0837658584925e-110,2.33590152737009e-108,"up"
"ITGA6-AS1",60.9438197204009,3.12903442346789,0.140204958185178,22.3175732439873,2.49467626168081e-110,2.78692201343578e-108,"up"
"KLHL14",246.490489471696,-3.86210734387759,0.173183376864326,-22.3006815885292,3.63915390429204e-110,4.05154980392568e-108,"down"
"EGFR-AS1",769.220340870706,6.22822534704761,0.279347621776976,22.2956089886459,4.07588280994992e-110,4.52228239824785e-108,"up"
"TCF21",334.942710069864,-3.76691941054225,0.169050091561427,-22.2828593332851,5.41859819946064e-110,5.99160574375055e-108,"down"
"KLRD1",386.551543416349,2.45200985728563,0.110089779234859,22.2728201866465,6.77972461032807e-110,7.47125652058154e-108,"up"
"UNCX",10.9761650672742,-7.34464561471974,0.329970300217173,-22.258505113599,9.33071292523883e-110,1.0213203585407e-107,"down"
"CSPG4",7790.57441383459,2.78754682913209,0.125366040970216,22.2352624965987,1.56649824231294e-109,1.7089023946091e-107,"up"
"PRF1",1408.60219778255,2.84874517838253,0.128125589839405,22.2340063523079,1.61095776484314e-109,1.75152595241758e-107,"up"
"PYGL",3510.14377150708,2.11566469363334,0.0953528419659645,22.187746584297,4.51034331679855e-109,4.88755836286013e-107,"up"
"NLRP3P1",52.2113580061817,7.34712740482813,0.331166589398526,22.1855937163594,4.73146504338361e-109,5.11013943838397e-107,"up"
"LGALS9",2571.27940630248,2.28751745520505,0.103199396020631,22.1659965407911,7.31332480875327e-109,7.84649756461255e-107,"up"
"AL109615.3",502.022281872595,2.93037550784818,0.132349643733411,22.1411665735253,1.26909227581968e-108,1.35713555245467e-106,"up"
