"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"VEGFA",3.41482803974175,10.1148077937936,19.7495471944607,2.57736939734884e-67,7.04428422851348e-66,141.871372541753,"up"
"MPP2",-2.77132310361631,0.379858678273288,-19.7142286268543,3.93969746026962e-67,1.06914137960272e-65,141.844750447271,"down"
"PCDH15",-4.07018451517375,-4.59867546793089,-19.6760830267193,6.22905245536165e-67,1.6785261752076e-65,141.603009001383,"down"
"SPTSSB",-3.59917539235071,-2.64655103456105,-19.6687644178624,6.80119015956792e-67,1.83085853974232e-65,141.462531760535,"down"
"AC025811.1",-3.10155283203722,-5.01018161739836,-19.6587052495211,7.67420829645348e-67,2.0638001288316e-65,141.421405528501,"down"
"RAP1GAP",-3.13540890869169,5.4493976744045,-19.7003923842671,4.6519935152505e-67,1.26116531982706e-65,141.277365309098,"down"
"ZDHHC2",-2.11084968100562,5.1364129035892,-19.6939564342815,5.02583634046293e-67,1.36113862586356e-65,141.23376748642,"down"
"DNASE1L3",-2.77391460093721,2.63381063130829,-19.6792897495423,5.99376295100507e-67,1.61837635692193e-65,141.196935591939,"down"
"ASB5",-4.14970952476638,-3.56944148577804,-19.6426369562712,9.30683576298284e-67,2.50034950377852e-65,141.171088524774,"down"
"CD300LF",3.24050119099801,1.97638549151704,19.6379452609517,9.84596747212149e-67,2.64254334196718e-65,141.110136335744,"up"
"C7",-5.0181609034096,5.71902238193656,-19.6861196074175,5.52180771173825e-67,1.49244665692667e-65,141.07143754834,"down"
"IGSF11",-3.66400226681957,-0.872677057648708,-19.6191275172585,1.2340616234432e-66,3.30546056421169e-65,140.748886336035,"down"
"NAP1L6P",-4.12238784655335,-3.48024916154359,-19.607373903482,1.42097572072787e-66,3.79852452882907e-65,140.746639001316,"down"
"TARID",-2.75736597736146,-2.92501036753987,-19.6056178040257,1.45123341997873e-66,3.87554486618224e-65,140.737862309653,"down"
"AC116317.1",-2.9362041446448,-3.3888467351278,-19.6033035259978,1.49209388130778e-66,3.97674166457497e-65,140.721516023647,"down"
"SLC14A2-AS1",-2.95197141655664,-4.342459370111,-19.5964850008369,1.61928490924606e-66,4.30716934391917e-65,140.664253313388,"down"
"FAM78A",2.53521578179646,3.74581397931357,19.6042823335654,1.47467381698906e-66,3.93422431652843e-65,140.587193484342,"up"
"AC025271.4",-3.07479027077376,-2.04454968841954,-19.5917115867505,1.71471911328675e-66,4.55649641877546e-65,140.528251197334,"down"
"EGLN3",4.28372170903557,8.4599401391578,19.6242548193699,1.16042011399189e-66,3.11131840963506e-65,140.501203781174,"up"
"C3",4.54021774173814,9.82157939136918,19.6156015875625,1.28739499066122e-66,3.44487370155774e-65,140.315909157258,"up"
"UHRF1",3.06784023869674,1.78015668261253,19.5684634853077,2.26619857418708e-66,5.99224025356054e-65,140.281490998779,"up"
"PIK3R5",3.16387436715871,3.81851863345112,19.5738259145956,2.12503722431071e-66,5.6300887409307e-65,140.252523542501,"up"
"TRDN",-3.37728495971073,-4.18295066789072,-19.5567797388303,2.60705154740649e-66,6.8799474497109e-65,140.178525832083,"down"
"GYG2P1",-4.44919303226073,-4.62777172583721,-19.5537848037095,2.70238149566564e-66,7.12450861964475e-65,140.135922093242,"down"
"LAPTM5",2.7264860207453,7.04669330077841,19.575442235565,2.08423768606252e-66,5.52745606713237e-65,139.920370922018,"up"
"AL121796.1",-2.99140475795285,-5.01627662457187,-19.5111921634013,4.50302387438094e-66,1.18251788560139e-64,139.659872249072,"down"
"DCXR",-2.06177196975333,4.93546489479987,-19.5612806479268,2.47006725819091e-66,6.52487126370587e-65,139.654817396718,"down"
"NPY5R",-3.12729659882208,-0.416228158034943,-19.5227968496347,3.91827789912725e-66,1.03098004937586e-64,139.597544067964,"down"
"SLC30A8",-4.41650550658142,-2.83348809616335,-19.4940549498752,5.52966410326462e-66,1.44928009713324e-64,139.348545289541,"down"
"NUAK2",-2.28349716515484,4.57034650416159,-19.5077760564031,4.69121708086265e-66,1.23073299776995e-64,139.02614701768,"down"
"AL162725.2",-3.83642246498491,-4.77747295280087,-19.4362161828732,1.10561848637317e-65,2.87804299579003e-64,138.745036237167,"down"
"DPEP2",2.40759594947277,1.92208414594312,19.4409937045778,1.04413765130866e-65,2.72594145149832e-64,138.734783934589,"up"
"AP003071.4",-3.39356680170672,-2.63548217975006,-19.4371696585603,1.09306614836685e-65,2.8481330971829e-64,138.697253125693,"down"
"ZNF395",2.56200038398065,8.0386306971099,19.4743347799044,7.00350403915627e-66,1.83376904587752e-64,138.631097379055,"up"
"AC126564.1",-2.91879965561233,-4.59681596302939,-19.4211281383043,1.32454923367163e-65,3.44459884124188e-64,138.577081351327,"down"
"CTXN3",-5.5869440526316,-1.70752946944831,-19.4372246804761,1.09234615519699e-65,2.8481330971829e-64,138.51392075942,"down"
"DLG1-AS1",-2.94115924991064,-3.60144256756209,-19.4164054652948,1.40160214932205e-65,3.63440588274882e-64,138.494883231967,"down"
"PTPRQ",-4.10263532871085,-3.83730628079811,-19.412643114001,1.46617910019225e-65,3.79818299848836e-64,138.431453177468,"down"
"AC110774.1",-3.30895315059208,-2.81597719111496,-19.3807020669824,2.14896536585231e-65,5.5508727735291e-64,138.03455601527,"down"
"AC004593.1",-2.73794119173071,-4.27474855408851,-19.367894492948,2.50490322370971e-65,6.46404862695906e-64,137.937272426035,"down"
"E2F2",2.76096647976845,0.698368467079156,19.3668596786473,2.53611236727743e-65,6.53829276840793e-64,137.900437146901,"up"
"SNTG1",-3.60052921786451,-4.38794461489273,-19.3614231955961,2.70656694951338e-65,6.95766759830804e-64,137.847691946468,"down"
"LINC02012",-3.21278614283166,-3.18605980037052,-19.3547661236874,2.93095600184789e-65,7.52007582024361e-64,137.741505752268,"down"
"GSG1L",-2.77051216065503,-4.62384609006368,-19.3361930421435,3.66017414219893e-65,9.35525158252027e-64,137.567731003485,"down"
"PCSK2",-3.3845108137924,-4.04690380131043,-19.3364638326537,3.64833800005043e-65,9.33389679936565e-64,137.544790406683,"down"
"LRRN1",-3.41040544366542,-1.4747998005597,-19.3433933108031,3.35812464071016e-65,8.5996215727527e-64,137.515292644346,"down"
"SLC22A8",-6.40342073309646,-0.293298091046445,-19.3616024209168,2.70076919780995e-65,6.94942646177355e-64,137.450948078973,"down"
"ADM",2.91912999744524,7.32825260985828,19.3520782136317,3.02673964410028e-65,7.7584075848582e-64,137.238525725441,"up"
"MCM10",2.70493185479492,0.623574797391108,19.3085768959443,5.09256155185521e-65,1.29792547840629e-63,137.20672162974,"up"
"AC104590.1",-2.50434216740964,-3.27652560945343,-19.3029630169428,5.44613318938123e-65,1.38540534225512e-63,137.141359723595,"down"
"CYP1A1",-4.53889108928862,-4.02628541305272,-19.2993692237727,5.68524550797469e-65,1.44212679810613e-63,137.080013460608,"down"
"AC092325.1",-3.5358406892554,-5.21320194248832,-19.2945739700168,6.02070836786648e-65,1.52577724725176e-63,137.071308788612,"down"
"PPP1R36",-3.04076231667379,-0.954695320168722,-19.3009302887305,5.58011831994862e-65,1.4181434350186e-63,136.996217048858,"down"
"GABRP",-3.64290957820931,-0.203552151778721,-19.3078860188427,5.13480559609248e-65,1.30744926536022e-63,136.977824833701,"down"
"C21orf62",-3.38065747551647,1.46726900846597,-19.3160937316924,4.65478380791105e-65,1.18747919560144e-63,136.923221225538,"down"
"ALX1",-4.02002087361991,-2.90770738365334,-19.2874189743354,6.55836794886593e-65,1.65889586268862e-63,136.905408436011,"down"
"BSPRY",-3.21443463872547,2.06726688492501,-19.3174404995526,4.58041734278873e-65,1.16962047423668e-63,136.894893776854,"down"
"CTSV",-2.73557327821695,0.407910140786765,-19.2880352006209,6.5102325819511e-65,1.64827531621599e-63,136.74043745507,"down"
"RGS6",-2.73875795555722,-0.92010405372311,-19.2727643052154,7.81397018717103e-65,1.97276994970273e-63,136.67041656478,"down"
"HLA-F",2.44196196430264,6.74776502580454,19.299784590348,5.65708170399633e-65,1.43634161598058e-63,136.630657255789,"up"
"MIR4435-2HG",2.00487705525183,4.72063407742227,19.2744278745273,7.66013508264792e-65,1.93575439996189e-63,136.515060731829,"up"
"AC022431.1",-2.88834972548198,-4.32522226570929,-19.2439323733449,1.10282394639593e-64,2.77381947943413e-63,136.458479512042,"down"
"C11orf53",-3.56288707627888,-5.18713893831511,-19.2231124914458,1.41425111889302e-64,3.54051363209707e-63,136.221654217138,"down"
"AC092078.3",-3.32364551130741,-3.11567960359497,-19.2232913251494,1.41123324835021e-64,3.5362603602585e-63,136.169330818872,"down"
"LINC01018",-3.45107642531199,-0.985926002403092,-19.192173689266,2.04642816094151e-64,5.09933381516392e-63,135.677749083851,"down"
"MRGPRF",-2.94501464101022,0.66641484326976,-19.201465437371,1.83151073900107e-64,4.56804334270666e-63,135.668866360158,"down"
"UNC13C",-4.03356131903179,-2.22658118839613,-19.1728960062786,2.57604282982208e-64,6.40119187703333e-63,135.504259858823,"down"
"INSYN1",-3.20669305687012,0.740080935647687,-19.1780950142678,2.42101832565819e-64,6.02155318622888e-63,135.363155157842,"down"
"NDUFB4P11",-3.44075313213994,-3.7926093311378,-19.1446418735477,3.60919539354602e-64,8.94359952788872e-63,135.25301572393,"down"
"AL355102.4",-4.06792497264018,-3.26042374576983,-19.1448292326576,3.60113476331085e-64,8.93188022885203e-63,135.221517687474,"down"
"PDGFRA",-3.58713956775591,2.7658926335828,-19.1813678327196,2.32824561818486e-64,5.79618584166875e-63,135.202094887056,"down"
"ANGPTL4",5.69824638582344,8.65695745796236,19.1687762718344,2.70589665466881e-64,6.71763899120187e-63,135.167864115095,"up"
"WT1-AS",-3.88980473652244,-3.3034753573094,-19.1392284170688,3.85004294375685e-64,9.53161139501466e-63,135.159782529297,"down"
"AC087762.1",-3.42301029549566,-2.98671725625503,-19.1213238573664,4.76696849752167e-64,1.17799040880692e-62,134.947981721223,"down"
"DGKD",2.15771165576489,5.4668967575131,19.1379176604962,3.91073394671534e-64,9.67293344827784e-63,134.81215628789,"up"
"AL118508.1",-2.82032541055512,-2.58753238490003,-19.0968982610486,6.37934038668794e-64,1.5720852430871e-62,134.658242246272,"down"
"CDC45",2.72724719258868,0.974600337730548,19.0837414731186,7.46305491937616e-64,1.83577457337902e-62,134.520748165902,"up"
"AL049629.1",-3.39686782471273,-3.35183366201876,-19.0532193505999,1.07386918563629e-63,2.63668320561173e-62,134.153622817276,"down"
"AC119424.1",-2.8823368845338,-4.29858076848314,-19.0453242032486,1.17983209498657e-63,2.88891855075616e-62,134.096483239714,"down"
"LDHD",-2.74179836445246,3.41849851370123,-19.0892876876654,6.98543389454744e-64,1.71986642406433e-62,134.087947488134,"down"
"TINCR",-2.50662604121856,-1.32946567393509,-19.0505809063355,1.1081782169882e-63,2.71594829560216e-62,134.060397340619,"down"
"NKAIN2",-3.17195041866653,-3.81701658912828,-19.0310073703263,1.399329729893e-63,3.41701536592816e-62,133.908725196603,"down"
"DOK7",-3.22836505872976,-0.683755139650578,-19.0440036100485,1.19854898323313e-63,2.93207074255901e-62,133.90648071407,"down"
"MTCP1",2.90752334533622,1.22028557997936,19.0148967492537,1.69546107394564e-63,4.13260930133005e-62,133.699195472125,"up"
"SLC14A1",-2.89676795569333,3.13141321885542,-19.0517747186942,1.09252089212788e-63,2.68002471726741e-62,133.657474842434,"down"
"PIK3R6",3.24415714134186,1.62982379605628,18.9960739634023,2.12162385630374e-63,5.16197630083629e-62,133.470313103771,"up"
"DPEP1",-4.46342774419307,2.3335666026755,-19.0239272871115,1.52250786909942e-63,3.71442047191025e-62,133.328931371986,"down"
"MYCNOS",-2.80732046684307,-4.34071259246239,-18.9760345444986,2.693501771318e-63,6.52967174435608e-62,133.276896158633,"down"
"TMEM74B",3.53388543466501,0.121773823046867,18.9662699162441,3.02560762479516e-63,7.32153354115594e-62,133.172582854391,"up"
"KLRD1",2.5883662166185,2.52721594589456,18.9545476542396,3.47874737773999e-63,8.40289862089773e-62,132.921153184607,"up"
"ERVFRD-1",-2.7277750429892,-1.79080950738821,-18.9468172785042,3.81406376455355e-63,9.19628396179945e-62,132.843781596807,"down"
"IGFBP3",3.44075665622831,10.5978707620212,18.9931712112307,2.19626030526489e-63,5.33388870514152e-62,132.82025931467,"up"
"AGTR2",-3.53274915436368,-4.96077184559624,-18.9265253307382,4.85596456364554e-63,1.16769616036291e-61,132.692937420582,"down"
"CAV1",2.31664483122258,7.776623185595,18.9591589121364,3.29292134425818e-63,7.96120893437784e-62,132.491088853174,"up"
"TMEM72",-3.98016630902787,4.04593493498168,-18.9462888073693,3.83813220963126e-63,9.24600186923929e-62,132.317843767874,"down"
"ESM1",3.92749475710444,7.39331286176367,18.9230317661997,5.06209936869416e-63,1.21617390926011e-61,132.203671052265,"up"
"SLC7A4",-3.48192343437573,-3.60683032572355,-18.8830974574902,8.14060815327525e-63,1.95054500273115e-61,132.14131797002,"down"
"RASAL3",2.87141220126221,3.85046698275661,18.8937799226044,7.16927226742785e-63,1.71934282678243e-61,132.13157879789,"up"
"C10orf55",-2.57009295024242,-2.42573328845423,-18.8762624900658,8.82998025747214e-63,2.11194853401733e-61,132.040817590332,"down"
"FAM245B",-3.984450152696,-2.74897659378411,-18.8619791307024,1.04646207577966e-62,2.49624031813205e-61,131.838156241231,"down"
"CDH16",-3.10338079524313,7.97185474412381,-18.8998988642851,6.66596919446259e-63,1.60007131640046e-61,131.660292304759,"down"
"CHRDL1",-4.85654613031857,0.432377757844041,-18.872226147409,9.2641610931028e-63,2.21382074178496e-61,131.643078182772,"down"
"CHL1-AS1",-2.67508105522121,-4.76657992800608,-18.8348744551208,1.44431483844578e-62,3.43306466741207e-61,131.619042061281,"down"
"AC108463.1",2.36156756360298,-0.0104657199703393,18.8143039348512,1.84429826088274e-62,4.36445939724518e-61,131.346841335435,"up"
"ADAP2",2.02398673545869,4.36029425743573,18.8248728573949,1.62662012342493e-62,3.85613958879479e-61,131.205058587759,"up"
"KLHL3",-2.16346970566818,2.83554369930675,-18.8378877349313,1.39350060331486e-62,3.31522077871145e-61,131.173672164087,"down"
"PADI2",-2.55743676752047,3.74252012530808,-18.8283875788176,1.56007450271732e-62,3.70493512549662e-61,130.972072505446,"down"
"AL607028.1",-2.51037846263079,-3.62567642942488,-18.7821152294381,2.7033694192622e-62,6.36371737219124e-61,130.965684185784,"down"
"ACSL6",-2.48281549372704,0.434009306697079,-18.7977727862416,2.24455851494539e-62,5.29763229777428e-61,130.930918760927,"down"
"SMIM10L2B",-2.04944953658686,1.38288463409904,-18.802753587245,2.11559384205808e-62,4.99764776152081e-61,130.92857483264,"down"
"CGNL1",-2.7586404305593,6.59066489838869,-18.8259334689514,1.60624583768869e-62,3.81120915045213e-61,130.814548701681,"down"
"HCLS1",2.1191052466393,6.18785206723966,18.8056438960924,2.04417860150542e-62,4.83320252765109e-61,130.778464012793,"up"
"TYMP",3.1819211664314,5.98908204593621,18.7656134864008,3.28863923307021e-62,7.72110289991931e-61,130.430078014312,"up"
"ADCY6-DT",-2.6727264091418,-2.54922104908689,-18.7306800527344,4.97884457655986e-62,1.16384290136637e-60,130.318810791195,"down"
"RASD1",-2.95735792109588,5.02665188329186,-18.7752273990378,2.93381688306355e-62,6.89408398498684e-61,130.261366715384,"down"
"CNGA1",-3.00109177098903,0.535478824305392,-18.7429040429717,4.30638701716186e-62,1.00840915898815e-60,130.237231787728,"down"
"STRA6",-3.79376054471974,-0.607652501084671,-18.7375642038974,4.5881921724406e-62,1.07346080739509e-60,130.212801914478,"down"
"AC006963.1",-2.78576983509041,-3.14065410916162,-18.7201697593707,5.64028915121481e-62,1.31273813127059e-60,130.21227369304,"down"
"AC000068.1",-2.0611545008977,-1.33433644089184,-18.7209507857187,5.58825255266335e-62,1.30175697169426e-60,130.169799453969,"down"
"ENO2",3.31599423034147,7.12146969946863,18.7439619720668,4.25264237139447e-62,9.96694469071927e-61,130.061160651915,"up"
"AC093802.1",-2.77035778598011,-4.64860353726276,-18.6929304203661,7.79225903526813e-62,1.80888354332129e-60,129.934812834909,"down"
"CPA1",-3.05736893163757,-4.03627000694836,-18.690682269192,8.00286596948013e-62,1.85616645651991e-60,129.884697996957,"down"
"CXorf58",-2.18164910089568,-3.65762322977687,-18.6737490106301,9.7829915902729e-62,2.26122043550342e-60,129.69174260517,"down"
"SFTA1P",4.87500516912615,-0.496036495080668,18.6667934422445,1.06241706499565e-61,2.45142223293145e-60,129.666749593129,"up"
"AGR3",-4.27844659103193,-3.88721164832046,-18.6630241360217,1.11098114868437e-61,2.55907444660871e-60,129.528947194294,"down"
"FCGR3A",3.69343702285713,6.6063212432686,18.6750694946072,9.63097776684752e-62,2.22800496880686e-60,129.33698817737,"up"
"ZBTB8B",-2.37363703852918,-3.93359829180127,-18.6416670894253,1.43111500678427e-61,3.28800818868036e-60,129.316651681592,"down"
"AL031123.2",-2.20027462274524,-0.452951425835439,-18.6482847058801,1.32313399911884e-61,3.04252733999779e-60,129.253852683384,"down"
"FRY-AS1",-2.37342757510412,-3.8366301376431,-18.6292682103257,1.65768284009369e-61,3.79878566740103e-60,129.167527671643,"down"
"BHLHE41",2.99391495023448,6.71213291484787,18.663523615747,1.10442051342176e-61,2.54614985433055e-60,129.123094796452,"up"
"HILPDA",4.95509585465375,6.6735003013541,18.6407692323626,1.4464282518655e-61,3.320345401457e-60,129.046558854971,"up"
"CHGA",-3.58600772433346,-3.35341177752713,-18.618065346593,1.89304916294426e-61,4.31969652398821e-60,128.994575311089,"down"
"ZNF98",-3.60989450827749,-2.52596966330924,-18.6094003815594,2.0977496735544e-61,4.77866306264575e-60,128.854143196981,"down"
"KIF18B",3.42007600549429,0.909832108198549,18.6021047267858,2.28714877357496e-61,5.20127505658116e-60,128.83486325253,"up"
"TREM2",4.59129811719304,3.91015693231787,18.6061745260444,2.17948159895112e-61,4.96063333031217e-60,128.806136561183,"up"
"TENT5B",-2.80089907686713,0.92700894400332,-18.6209288125522,1.82988871543552e-61,4.18626077118234e-60,128.766502744205,"down"
"ATRNL1",-3.61682743168306,0.49444195075757,-18.6126662374941,2.01812243366598e-61,4.60118186151805e-60,128.647569540262,"down"
"SHOC1",-2.9329214580352,-0.972667457046468,-18.5862961822619,2.7582015386668e-61,6.25659049532438e-60,128.516043931069,"down"
"ARHGEF26-AS1",-2.97218340072012,-3.62674870730389,-18.574655014281,3.16596121381122e-61,7.16335460461657e-60,128.504616574624,"down"
"UCHL1",-3.6180033660513,3.16217274271916,-18.6181894490263,1.89026718611839e-61,4.3170224696939e-60,128.488120375981,"down"
"CPNE6",-4.37733355684837,-3.76689249850325,-18.5721341198613,3.26190418801883e-61,7.36179924992937e-60,128.443905301603,"down"
"DOK3",2.64624164895368,3.5390706593513,18.5729339962529,3.23115119499975e-61,7.298536296574e-60,128.343385984155,"up"
"IGSF5",-3.34996222441604,-3.2238122694325,-18.5593286403602,3.79599692533663e-61,8.53844543306425e-60,128.301782581456,"down"
"CETN4P",-2.09586105206155,-1.56103800316652,-18.5503949077394,4.21951103544118e-61,9.46724099433045e-60,128.164045976276,"down"
"SLC36A2",-5.42997440045388,-1.37142218245673,-18.5596851287305,3.78000788205386e-61,8.50961975933066e-60,128.056741334556,"down"
"FAXC",-4.02704796429691,-1.3197964475113,-18.5501949469849,4.22951175003747e-61,9.48174490317765e-60,128.054605438545,"down"
"CPNE4",-3.64205705318617,-2.92811222053304,-18.5306010176152,5.33358331491552e-61,1.19368978163201e-59,127.940248061082,"down"
"KCNMB2",-3.47301327463524,-1.54355886127487,-18.5234285104858,5.80610006419775e-61,1.2983582562241e-59,127.785496903434,"down"
